31.0,25.0,67.1,24.6,7777.0
30.9,25.0,67.3,24.6,7777.0
31.0,25.0,67.3,24.6,7777.0
31.0,25.0,67.1,24.6,7777.0
31.0,24.9,67.2,24.6,7777.0
30.9,25.0,67.2,24.6,7777.0
30.8,25.0,67.2,24.6,7777.0
30.9,25.0,67.1,24.6,7777.0
31.0,25.0,67.1,24.6,7777.0
30.9,25.0,67.4,24.6,7777.0
30.9,25.0,67.4,24.6,7777.0
30.9,25.0,67.4,24.6,7777.0
31.0,25.0,67.4,24.7,7777.0
30.9,25.1,67.3,24.6,7777.0
31.0,25.0,67.2,24.7,7777.0
30.9,25.1,67.3,24.7,7777.0
30.9,25.0,67.4,24.7,7777.0
30.9,25.0,67.3,24.7,7777.0
31.0,25.0,67.4,24.7,7777.0
31.1,25.1,67.5,24.8,7777.0
31.0,25.1,67.5,24.8,7777.0
30.9,25.1,67.4,24.8,7777.0
31.0,25.1,67.4,24.8,7777.0
31.0,25.1,67.4,24.8,7777.0
31.0,25.1,67.3,24.7,7777.0
30.9,25.0,67.4,24.8,7777.0
31.0,24.9,67.1,24.6,7777.0
31.0,24.9,67.2,24.6,7777.0
30.8,25.0,67.6,24.5,7777.0
30.7,25.0,67.5,24.6,7777.0
30.6,25.4,68.4,25.0,7777.0
31.5,26.2,69.0,24.8,7777.0
31.9,26.5,69.2,25.0,7777.0
32.1,26.8,69.6,25.4,7777.0
32.4,26.7,69.4,25.5,7777.0
32.3,26.4,68.8,25.2,7777.0
31.8,25.3,67.1,25.3,7777.0
31.2,24.5,65.5,26.0,7777.0
31.0,23.8,64.1,26.3,7777.0
30.8,23.2,63.6,25.8,7777.0
30.8,23.2,63.5,25.8,7777.0
31.0,23.3,63.2,26.1,7777.0
31.3,22.9,62.1,27.0,7777.0
32.2,22.3,59.6,28.4,7777.0
33.3,21.3,56.4,29.3,7777.0
35.1,20.4,54.2,29.8,7777.0
36.9,19.7,51.8,30.7,7777.0
37.9,19.0,50.4,30.8,7777.0
38.6,18.7,49.9,31.0,7777.0
38.6,18.6,49.4,31.0,7777.0
38.7,18.8,49.7,31.0,7777.0
38.5,18.7,49.9,31.0,7777.0
38.0,18.8,50.2,30.9,7777.0
38.4,18.8,49.6,30.8,7777.0
39.5,18.5,48.8,31.1,7777.0
39.2,18.2,48.8,31.1,7777.0
39.6,18.4,48.6,31.3,7777.0
40.6,18.8,47.9,31.6,7777.0
40.3,18.8,48.1,31.8,7777.0
40.2,18.8,48.4,31.6,7777.0
40.2,18.9,48.7,31.5,7777.0
40.1,19.0,49.0,31.7,7777.0
41.1,19.1,48.4,31.1,7777.0
40.4,19.0,50.0,30.4,7777.0
40.6,18.6,49.5,31.1,7777.0
40.5,19.3,50.1,30.3,7777.0
42.2,20.3,50.4,29.3,7777.0
40.8,19.9,51.6,28.9,7777.0
39.8,21.1,52.7,29.0,7777.0
40.9,22.6,54.5,28.4,7777.0
44.7,23.4,52.2,27.8,7777.0
45.3,23.5,53.6,27.2,7777.0
46.6,23.1,52.2,27.4,7777.0
46.7,23.2,52.0,28.3,7777.0
44.2,22.8,55.3,27.0,7777.0
39.3,21.3,56.9,26.6,7777.0
39.7,21.3,56.6,26.3,7777.0
40.2,22.3,57.1,26.0,7777.0
40.1,22.0,56.7,26.5,7777.0
40.3,21.8,56.3,26.6,7777.0
40.7,22.0,56.6,26.2,7777.0
40.3,21.8,56.4,26.3,7777.0
40.1,21.6,56.4,26.3,7777.0
41.1,22.0,56.5,26.3,7777.0
42.7,22.2,56.5,26.3,7777.0
40.7,22.4,58.2,26.2,7777.0
40.7,24.0,60.7,25.4,7777.0
39.6,24.7,62.3,25.4,7777.0
39.2,26.0,64.4,24.7,7777.0
39.3,27.8,67.3,23.2,7777.0
38.0,29.6,70.5,22.2,7777.0
37.5,31.7,75.0,20.6,7777.0
35.5,31.2,76.0,20.1,7777.0
35.3,31.6,76.6,20.1,7777.0
35.0,31.3,76.2,20.3,7777.0
35.4,31.4,75.9,20.5,7777.0
36.3,32.3,77.8,20.9,7777.0
34.7,33.2,78.9,20.1,7777.0
34.0,34.5,82.0,19.0,7777.0
34.4,35.6,83.6,18.8,7777.0
33.1,34.2,82.4,18.0,7777.0
32.8,35.3,84.4,17.6,7777.0
31.0,34.5,84.5,17.6,7777.0
31.6,36.0,86.5,17.0,7777.0
30.4,35.3,86.4,16.4,7777.0
30.8,36.8,88.0,16.1,7777.0
30.8,36.6,87.6,16.2,7777.0
30.3,35.6,86.9,16.7,7777.0
30.6,36.3,87.3,16.4,7777.0
30.7,36.5,87.9,16.3,7777.0
30.4,36.2,87.5,16.4,7777.0
30.6,36.1,87.4,16.5,7777.0
30.7,36.4,87.3,16.3,7777.0
30.6,36.4,87.6,16.4,7777.0
30.6,36.3,87.4,16.4,7777.0
30.7,36.2,87.3,16.4,7777.0
30.7,36.3,87.6,16.4,7777.0
30.6,36.4,87.5,16.4,7777.0
30.7,36.2,87.4,16.4,7777.0
30.6,36.3,87.5,16.4,7777.0
30.7,36.3,87.6,16.4,7777.0
30.7,36.4,87.4,16.4,7777.0
30.7,36.4,87.6,16.4,7777.0
30.7,36.3,87.5,16.4,7777.0
30.6,36.4,87.7,16.4,7777.0
30.7,36.3,87.6,16.4,7777.0
30.6,36.4,87.5,16.4,7777.0
30.7,36.4,87.7,16.4,7777.0
30.8,36.4,87.5,16.4,7777.0
30.6,36.4,87.6,16.4,7777.0
30.7,36.4,87.7,16.4,7777.0
30.6,36.4,87.5,16.4,7777.0
30.6,36.4,87.6,16.5,7777.0
30.7,36.3,87.6,16.5,7777.0
30.6,36.4,87.5,16.4,7777.0
30.7,36.4,87.4,16.4,7777.0
30.6,36.4,87.6,16.4,7777.0
30.6,36.4,87.4,16.4,7777.0
30.6,36.4,87.5,16.4,7777.0
30.6,36.3,87.6,16.4,7777.0
30.6,36.4,87.4,16.4,7777.0
30.6,36.5,87.4,16.5,7777.0
30.7,36.5,87.5,16.5,7777.0
30.7,36.4,87.3,16.4,7777.0
30.7,36.3,87.4,16.4,7777.0
30.6,36.4,87.6,16.4,7777.0
30.6,36.4,87.5,16.4,7777.0
30.6,36.5,87.6,16.4,7777.0
30.6,36.4,87.8,16.4,7777.0
30.7,36.5,87.6,16.4,7777.0
30.7,36.7,87.8,16.4,7777.0
30.6,36.6,87.6,16.4,7777.0
30.7,36.5,87.7,16.4,7777.0
30.7,36.7,87.8,16.4,7777.0
30.7,36.7,87.9,16.4,7777.0
48.9,6.7,0.0,41.9,7777.0
48.8,6.7,0.0,41.8,7777.0
48.9,6.7,0.0,41.8,7777.0
48.8,6.7,0.0,41.8,7777.0
48.9,6.7,0.0,41.9,7777.0
48.8,6.6,0.0,41.9,7777.0
48.9,6.7,0.0,41.9,7777.0
48.9,6.7,0.0,41.9,7777.0
48.9,6.7,0.0,41.8,7777.0
48.9,6.6,0.0,41.9,7777.0
48.8,6.7,0.0,41.8,7777.0
48.9,6.7,0.0,41.8,7777.0
48.9,6.7,0.0,41.8,7777.0
48.8,6.7,0.0,41.8,7777.0
48.9,6.7,0.0,41.9,7777.0
48.9,6.7,0.0,41.7,7777.0
48.9,6.7,0.0,41.8,7777.0
48.4,0.0,7.9,41.7,7777.0
48.9,6.6,0.0,41.9,7777.0
48.9,6.7,0.0,41.8,7777.0
48.9,6.7,0.0,41.8,7777.0
48.9,6.7,0.0,41.7,7777.0
48.8,6.6,0.0,41.7,7777.0
48.9,6.7,0.0,41.7,7777.0
48.9,6.6,0.0,41.7,7777.0
48.8,6.6,0.0,41.7,7777.0
48.9,6.7,0.0,41.7,7777.0
48.9,6.6,0.0,41.7,7777.0
48.9,6.7,0.0,41.7,7777.0
48.8,6.6,0.0,41.8,7777.0
48.9,6.6,0.0,41.8,7777.0
48.9,6.6,0.0,41.8,7777.0
48.9,6.7,0.0,41.8,7777.0
48.9,6.7,0.0,41.7,7777.0
48.8,6.6,0.0,41.8,7777.0
48.8,6.6,0.0,41.9,7777.0
48.9,6.6,0.0,41.8,7777.0
